Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"1783926000","2229900","3269","13324.7",""
"1784761000","2229900","3269","13331.0",""
"1785600000","2240200","3270","13337.3",""
"1786434000","2240200","3269","13342.9",""
"1787518000","2240200","3269","13351.5",""
"1788409000","2240200","3269","13357.4",""
"1789243000","2240200","3269","13364.2",""
"1790077000","2240200","3269","13370.1",""
"1790911000","2240200","3269","13376.0",""
"1792053000","2240200","3269","13384.7",""
"1792886000","2214900","3269","13390.6",""
"1793720000","2214900","3269","13396.9",""
"1794555000","2214900","3269","13402.4",""
"1795387000","2214900","3269","13409.1",""
"1796534000","2214900","3269","13417.0",""
"1797369000","2214900","3270","13423.3",""
"1798203000","2214900","3269","13430.0",""
"1799036000","2214900","3269","13435.6",""
"1799870000","2225000","3269","13441.9",""
"1801011000","2225000","3269","13449.8",""
"1801843000","2225000","3269","13456.5",""
"1802677000","2225000","3269","13462.4","0x23D39B7280004808"
"1803511000","2225000","3269","13468.3","0x3D3BD2880004870"
"1804344000","2225000","3268","13475.0","0x3D39F2080004870"
"1805429000","2225000","3268","13482.5",""
"1806325000","2225000","3268","13489.6",""
"1807160000","2213700","3268","13495.1",""
"1807993000","2213700","3269","13501.4",""
"1808827000","2213700","3268","13508.1",""
"1809904000","2213700","3268","13515.6",""
"1810804000","2213700","3269","13522.3",""
"1811639000","2213700","3269","13527.9",""
"1812473000","2213700","3269","13534.6",""
"1813307000","2213700","3268","13540.5",""
"1814448000","2247300","3269","13549.2",""
"1815282000","2247300","3269","13555.1",""
"1816121000","2247300","3269","13561.0",""
"1816955000","2247300","3268","13567.7",""
"1817789000","2247300","3269","13573.2",""
"1818876000","2247300","3269","13581.5",""
"1819768000","2247300","3269","13587.8",""
"1820601000","2247300","3268","13594.1",""
"1821436000","2241000","3269","13600.8","0x23D39B7280004808"
"1822270000","2241000","3269","13606.4","0x3D39F1080004870"
"1823411000","2241000","3269","13615.0",""
"1824245000","2241000","3269","13620.6",""
"1825081000","2241000","3269","13627.3",""
"1825920000","2241000","3269","13634.4",""
"1826754000","2241000","3269","13641.1",""
"1827838000","2241000","3270","13650.2",""
"1828730000","2344400","3270","13657.3",""
"1829564000","2344400","3270","13663.6",""
"1830398000","2344400","3270","13670.3",""
"1831232000","2344400","3270","13676.6",""
"1832316000","2344400","3270","13684.9",""
"1833207000","2344400","3270","13691.6",""
"1834041000","2344400","3270","13697.9",""
"1834875000","2344400","3270","13704.2",""
"1835715000","2310900","3270","13710.5",""
"1836799000","2310900","3270","13718.8",""
"1837691000","2310900","3270","13725.9",""
"1838525000","2310900","3270","13732.2",""
"1839360000","2310900","3270","13738.6",""
"1840194000","2310900","3271","13744.9",""
"1841278000","2310900","3270","13753.2",""
"1842169000","2310900","3270","13760.3",""
"1843003000","2329900","3270","13766.6",""
"1843836000","2329900","3271","13772.9",""
"1844670000","2329900","3270","13779.2",""
"1845760000","2329900","3271","13787.5",""
"1846652000","2329900","3271","13794.2",""
"1847486000","2329900","3271","13800.9",""
"1848320000","2329900","3270","13807.2",""
"1849154000","2329900","3271","13813.5","0x3D3B8A2C0004870"
"1850237000","2313900","3271","13821.8","0x3D3928E80004870"
"1851129000","2313900","3271","13828.5",""
"1851963000","2313900","3271","13834.8",""
"1852798000","2313900","3271","13841.5",""
"1853632000","2313900","3271","13847.9","0x3D3B886C0004870"
"1854715000","2313900","3271","13856.1","0x3D3B9DE80004870"
"1855613000","2313900","3271","13862.9",""
"1856446000","2313900","3271","13869.6",""
"1857281000","2325700","3270","13875.9",""
"1858114000","2325700","3271","13882.2",""
"1859253000","2325700","3270","13890.9",""
"1860086000","2325700","3270","13897.6",""
"1860925000","2325700","3270","13903.9","0x3D3B8B8C0004870"
"1861759000","2325700","3270","13910.2",""
"1862593000","2325700","3270","13916.5","0x3D3BB0480004870"
"1863669000","2325700","3270","13922.8",""
"1864569000","2148200","3270","13927.5",""
"1865403000","2148200","3270","13931.9",""
"1866242000","2148200","3270","13936.6",""
"1867075000","2148200","3270","13943.7",""
"1868159000","2148200","3269","13952.4",""
"1869050000","2148200","3270","13959.5",""
"1869884000","2148200","3270","13966.6",""
"1870718000","2148200","3270","13973.3",""
"1871551000","2294500","3270","13980.4",""
"1872635000","2294500","3270","13988.7",""
"1873527000","2294500","3270","13994.6",""
"1874359000","2294500","3270","14001.3",""
"1875193000","2294500","3270","14007.2",""
"1876032000","2294500","3270","14013.2",""
"1877115000","2294500","3270","14021.8","0x23D39B7280004808"
"1878006000","2294500","3270","14027.7","0x3D39F2680004870"
"1878841000","2246700","3270","14034.5",""
"1879675000","2246700","3269","14040.0",""
"1880508000","2246700","3270","14046.3",""
"1881592000","2246700","3270","14054.2",""
"1882485000","2246700","3269","14060.9",""
"1883317000","2246700","3269","14067.6","0x3D39B6E80004878"
"1884151000","2246700","3269","14072.7","0x3D39F1680004870"
"1884986000","2246700","3269","14079.4",""
"1886075000","2197400","3269","14086.9",""
"1886967000","2197400","3269","14094.0",""
"1887801000","2197400","3269","14099.9",""
"1888635000","2197400","3269","14105.9",""
"1889468000","2197400","3269","14112.6",""
"1890552000","2197400","3269","14120.1",""
"1891443000","2197400","3269","14126.8",""
"1892277000","2197400","3269","14132.7",""
"1893112000","2242500","3269","14139.0",""
"1893946000","2242500","3269","14145.3",""
"1895029000","2242500","3268","14152.8",""
"1895925000","2242500","3268","14159.9",""
"1896759000","2242500","3269","14165.4",""
"1897593000","2242500","3268","14172.1",""
"1898427000","2242500","3268","14178.0",""
"1899510000","2242500","3269","14185.9",""
"1900400000","2230600","3268","14192.6","0x23D39B7280004808"
"1901235000","2230600","3268","14198.6","0x3D39F2E80004870"
"1902069000","2230600","3268","14205.3",""
"1902907000","2230600","3268","14210.8",""
"1903991000","2230600","3269","14219.1",""
"1904882000","2230600","3268","14225.4",""
"1905723000","2230600","3268","14231.7",""
"1906555000","2230600","3269","14238.4",""
"1907389000","2223500","3269","14243.9",""
"1908473000","2223500","3269","14252.2",""
"1909364000","2223500","3268","14258.1",""
"1910197000","2223500","3268","14264.8",""
"1911031000","2223500","3268","14270.8",""
"1911865000","2223500","3269","14276.7",""
"1912948000","2223500","3269","14285.0",""
"1913838000","2223500","3268","14291.3",""
"1914673000","2232000","3268","14297.6",""
"1915513000","2232000","3269","14303.5",""
"1916347000","2232000","3269","14309.8",""
"1917431000","2232000","3268","14317.7",""
"1918323000","2232000","3269","14324.4",""
"1919157000","2232000","3269","14330.7","0x23D39B7280004808"
"1919991000","2232000","3269","14336.2","0x3D39F2280004870"
"1920824000","2232000","3269","14342.9",""
"1921907000","2197400","3270","14350.0",""
"1922799000","2197400","3269","14357.1","0x3D39F1A80004870"
"1923633000","2197400","3269","14363.5","0x3D0401E80004870"
"1924467000","2197400","3269","14369.0",""
"1925302000","2197400","3269","14375.7",""
"1926391000","2197400","3269","14383.2",""
"1927282000","2197400","3269","14390.3",""
"1928116000","2197400","3269","14395.8",""
"1928950000","2240600","3269","14402.1",""
"1929784000","2240600","3269","14408.4",""
"1930869000","2240600","3269","14416.3",""
"1931760000","2240600","3270","14423.0",""
"1932594000","2240600","3269","14428.5",""
"1933427000","2240600","3269","14435.2",""
"1934261000","2240600","3269","14441.2",""
"1935346000","2240600","3269","14449.1",""
"1936242000","2229400","3269","14455.8",""
"1937077000","2229400","3270","14461.7",""
"1937910000","2229400","3270","14468.4",""
"1938744000","2229400","3270","14473.9",""
"1939828000","2229400","3270","14482.6",""
"1940720000","2229400","3271","14489.7",""
"1941554000","2229400","3270","14496.4",""
"1942387000","2229400","3270","14503.5",""
"1943221000","2364800","3271","14510.2",""
"1944310000","2364800","3270","14518.9",""
"1945201000","2364800","3271","14526.4",""
"1946040000","2364800","3271","14533.1",""
"1946873000","2364800","3271","14539.8",""
"1947707000","2364800","3271","14546.5","0x3D3BD3AC0004870"
"1948791000","2364800","3270","14555.6","0x3D39EFE80004870"
"1949682000","2462200","3271","14562.7",""
"1950516000","2462200","3271","14568.2",""
"1951349000","2462200","3271","14574.5",""
"1952184000","2462200","3271","14581.3",""
"1953268000","2462200","3271","14588.8","0x3D3BD36C0004870"
"1954160000","2462200","3271","14595.9","0x3D39B3880004870"
"1954993000","2462200","3272","14601.4",""
"1955833000","2462200","3272","14607.7",""
"1956667000","2207500","3271","14613.6","0x23D39B7280004808"
"1957749000","2207500","3272","14621.9","0x3D39F2A80004870"
"1958641000","2207500","3272","14628.2","0x23D39B7280004800"
"1959475000","2207500","3271","14634.1","0x3D39F3080004870"
"1960307000","2207500","3271","14640.8",""
"1961141000","2207500","3271","14646.3",""
"1962226000","2207500","3271","14654.6",""
"1963118000","2207500","3271","14660.9",""
"1963952000","2231600","3271","14667.3",""
"1964786000","2231600","3271","14673.6","0x23D39B7480004870"
"1965625000","2231600","3271","14679.1","0x3D3BD2A80004870"
"1966710000","2231600","3271","14687.8",""
"1967601000","2231600","3271","14693.7",""
"1968435000","2231600","3271","14700.0",""
"1969269000","2231600","3271","14706.3",""
"1970103000","2231600","3271","14712.2",""
"1971186000","2230900","3272","14720.5","0x23D39B7280004808"
"1972078000","2230900","3272","14726.8","0x3D39F4680004870"
"1972912000","2230900","3272","14733.1",""
"1973746000","2230900","3271","14738.6",""
"1974579000","2230900","3272","14745.4",""
"1975667000","2230900","3272","14753.2",""
"1976560000","2230900","3272","14760.0",""
"1977394000","2230900","3272","14766.3",""
"1978227000","2206900","3272","14771.8",""
"1979061000","2206900","3272","14778.5",""
"1980145000","2206900","3272","14786.0",""
"1981036000","2206900","3272","14792.7",""
"1981871000","2206900","3272","14799.0",""
"1982705000","2206900","3272","14804.9",""
"1983538000","2206900","3272","14811.2",""
"1984622000","2206900","3272","14818.7",""
"1985518000","2246500","3271","14825.8",""
"1986357000","2246500","3272","14831.4","0x23D39B7280004808"
"1987191000","2246500","3272","14838.1","0x3D39F2080004870"
"1988025000","2246500","3271","14844.4",""
"1989108000","2246500","3272","14851.9",""
"1990000000","2246500","3271","14859.0","0x23D39B7280004808"
"1990834000","2246500","3271","14864.5","0x3D39F0480004870"
"1991667000","2246500","3271","14871.2",""
"1992501000","2225200","3272","14877.1","0x23D39B7280004808"
"1993586000","2225200","3272","14885.0","0x3D39F2A80004870"
"1994476000","2225200","3272","14891.7",""
"1995311000","2225200","3272","14897.6",""
"1996151000","2225200","3272","14904.3",""
"1996985000","2225200","3272","14909.5",""
"1998069000","2225200","3271","14918.1",""
"1998961000","2225200","3271","14924.1",""
"1999794000","2229200","3271","14930.8",""
"2000628000","2229200","3271","14937.1",""
"2001463000","2229200","3271","14942.6",""
"2002546000","2229200","3271","14951.3",""
"2003438000","2229200","3270","14957.2",""
"2004272000","2229200","3271","14963.5",""
"2005104000","2229200","3271","14969.8",""
"2005944000","2229200","3270","14975.7",""
"2007027000","2231100","3270","14984.0",""
"2007919000","2231100","3271","14990.3",""
"2008753000","2231100","3271","14996.6",""
"2009587000","2231100","3271","15002.2",""
"2010419000","2231100","3270","15008.9",""
"2011504000","2231100","3270","15016.8",""
"2012396000","2231100","3271","15023.1",""
"2013230000","2231100","3270","15029.8",""
"2014064000","2208300","3270","15035.3",""
"2014897000","2208300","3270","15041.6",""
"2015987000","2208300","3270","15049.1",""
"2016878000","2208300","3269","15056.6",""
"2017712000","2208300","3269","15063.3",""
"2018546000","2208300","3270","15070.4",""
"2019379000","2208300","3270","15077.1",""
"2020464000","2411000","3269","15086.2","0x3D3BD3AC0004870"
"2021355000","2411000","3269","15093.3","0x3D3AEF480004870"
"2022189000","2411000","3269","15100.0",""
"2023024000","2411000","3270","15106.7",""
"2023857000","2411000","3269","15113.4",""
"2024940000","2411000","3269","15122.5",""
"2025838000","2411000","3269","15130.0",""
"2026672000","2466100","3269","15136.7",""
"2027506000","2466100","3269","15142.7",""
"2028345000","2466100","3269","15148.6",""
"2029427000","2466100","3268","15156.9",""
"2030320000","2466100","3269","15162.8","0x3D39F4280004870"
"2031154000","2466100","3269","15169.5",""
"2031988000","2466100","3269","15175.0",""
"2032821000","2466100","3269","15181.3",""
"2033904000","2198200","3269","15189.2",""
"2034796000","2198200","3269","15195.9",""
"2035635000","2198200","3269","15202.2",""
"2036467000","2198200","3269","15207.7",""
"2037302000","2198200","3269","15214.5",""
"2038386000","2198200","3269","15221.9",""
"2039277000","2198200","3269","15229.0",""
"2040110000","2198200","3269","15235.0",""
"2040945000","2224200","3269","15240.9",""
"2041778000","2224200","3268","15247.6",""
"2042863000","2224200","3268","15255.1",""
"2043755000","2224200","3269","15261.8",""
"2044589000","2224200","3269","15267.7",""
"2045424000","2224200","3269","15274.0",""
"2046263000","2224200","3269","15280.3",""
"2047346000","2224200","3269","15288.2",""
"2048238000","2245700","3270","15294.9","0x23D39B7280004808"
"2049072000","2245700","3269","15300.4","0x3D39F2680004870"
"2049904000","2245700","3270","15307.2",""
"2050738000","2245700","3270","15313.1","0x3D39B6E80004878"
"2051821000","2245700","3270","15321.0","0x3D39F2A80004870"
"2052713000","2245700","3270","15327.7",""
"2053548000","2245700","3269","15333.6",""
"2054382000","2245700","3270","15339.9",""
"2055215000","2192700","3270","15345.4",""
"2056305000","2192700","3270","15354.1",""
"2057196000","2192700","3269","15360.0",""
"2058030000","2192700","3270","15366.3",""
"2058864000","2192700","3270","15373.0",""
"2059698000","2192700","3270","15378.6",""
"2060782000","2192700","3270","15386.8",""
"2061673000","2192700","3270","15392.7",""
"2062507000","2245900","3269","15399.5",""
"2063340000","2245900","3269","15405.4",""
"2064174000","2245900","3269","15411.3",""
"2065257000","2245900","3269","15419.6",""
"2066152000","2245900","3269","15425.9",""
"2066985000","2245900","3269","15432.6",""
"2067820000","2245900","3269","15438.1",""
"2068653000","2245900","3270","15444.4",""
"2069737000","2215600","3269","15452.3",""
"2070633000","2215600","3269","15459.0",""
"2071468000","2215600","3269","15465.3","0x23D39B7280004800"
"2072302000","2215600","3269","15471.3","0x3D39F3080004870"
"2073137000","2215600","3269","15477.6",""
"2074220000","2215600","3269","15485.1","0x3D3BD36C0004870"
"2075111000","2215600","3269","15492.2","0x3D39F3A80004870"
"2075950000","2215600","3269","15498.1",""
"2076785000","2221700","3269","15504.0",""
"2077619000","2221700","3269","15510.7",""
"2078702000","2221700","3270","15518.2",""
"2079593000","2221700","3270","15525.3",""
"2080428000","2221700","3270","15530.8",""
"2081261000","2221700","3270","15537.1",""
"2082094000","2221700","3270","15543.4",""
"2083178000","2221700","3270","15551.3",""
"2084069000","2248300","3270","15558.0",""
"2084903000","2248300","3270","15563.6",""
"2085741000","2248300","3270","15570.3",""
"2086574000","2248300","3270","15576.2",""
"2087659000","2248300","3270","15584.1",""
"2088550000","2248300","3270","15590.8",""
"2089385000","2248300","3270","15596.7",""
"2090219000","2248300","3270","15603.4",""
"2091052000","2208200","3270","15608.9",""
"2092135000","2208200","3270","15617.2",""
"2093027000","2208200","3269","15623.5",""
"2093861000","2208200","3269","15629.8",""
"2094695000","2208200","3269","15636.9",""
"2095534000","2208200","3270","15643.7",""
"2096675000","2208200","3269","15653.1",""
"2097509000","2389300","3269","15659.8",""
"2098343000","2389300","3269","15666.5",""
"2099177000","2389300","3269","15672.9",""
"2100011000","2389300","3269","15679.2",""
"2101088000","2389300","3269","15687.1",""
"2101987000","2389300","3270","15694.2",""
"2102821000","2389300","3269","15700.5",""
"2103655000","2389300","3270","15706.8",""
"2104489000","2312900","3270","15713.1",""
"2105579000","2312900","3270","15721.4",""
"2106471000","2312900","3271","15728.1",""
"2107305000","2312900","3271","15734.4",""
"2108139000","2312900","3271","15740.7",""
"2108972000","2312900","3270","15747.0",""
"2110055000","2312900","3271","15755.3",""
"2110946000","2312900","3271","15762.4","0x3D3B8A4C0004870"
"2111781000","2311800","3271","15768.7","0x3D3B9DC80004870"
"2112620000","2311800","3271","15775.1",""
"2113454000","2311800","3271","15781.4",""
"2114538000","2311800","3272","15789.7",""
"2115428000","2311800","3271","15796.8",""
"2116268000","2311800","3271","15803.1",""
"2117102000","2311800","3271","15809.4",""
"2117937000","2311800","3271","15815.7",""
"2119020000","2312600","3271","15824.0",""
"2119911000","2312600","3271","15831.1",""
"2120746000","2312600","3271","15837.4",""
"2121580000","2312600","3271","15843.7",""
"2122414000","2312600","3271","15850.0",""
"2123497000","2312600","3271","15858.3",""
"2124387000","2312600","3271","15865.4",""
"2125221000","2312600","3271","15871.7",""
"2126060000","2343800","3271","15878.4",""
"2126894000","2343800","3271","15884.8",""
"2127979000","2343800","3271","15893.0",""
"2128871000","2343800","3271","15899.7",""
"2129705000","2343800","3271","15906.5",""
"2130539000","2343800","3271","15912.8",""
"2131374000","2343800","3271","15919.1",""
"2132458000","2343800","3271","15925.8",""
"2133350000","2164200","3271","15930.5",""
"2134184000","2164200","3270","15935.2",""
"2135018000","2164200","3271","15939.6",""
"2135858000","2164200","3271","15946.3",""
"2136941000","2164200","3271","15954.9",""
"2137833000","2164200","3272","15962.0",""
"2138667000","2164200","3271","15969.2",""
"2139500000","2164200","3271","15975.9",""
"2140334000","2276700","3271","15983.0",""
"2141418000","2276700","3272","15991.3",""
"2142310000","2276700","3271","15997.6","0x23D39B7280004808"
"2143144000","2276700","3271","16003.9","0x3D39F3A80004870"
"2143977000","2276700","3271","16010.2",""
"2144811000","2276700","3271","16015.7",""
"2145900000","2276700","3271","16024.4",""
"2146792000","2276700","3271","16030.3",""
"2147626000","2246100","3271","16037.0",""
"2148460000","2246100","3271","16042.9","0x3D0401E80004870"
"2149294000","2246100","3271","16048.9",""
"2150378000","2246100","3270","16057.1",""
"2151271000","2246100","3270","16063.4",""
"2152105000","2246100","3270","16069.8",""
"2152939000","2246100","3270","16075.3",""
"2153773000","2246100","3270","16082.0",""
"2154854000","2216000","3270","16089.9",""
"2155760000","2216000","3270","16096.6",""
"2156593000","2216000","3270","16102.9",""
"2157427000","2216000","3270","16108.4",""
"2158261000","2216000","3269","16115.1",""
"2159345000","2216000","3269","16122.6",""
"2160238000","2216000","3270","16129.3",""
"2161071000","2216000","3270","16135.6",""
"2161906000","2220700","3270","16141.6",""
"2162739000","2220700","3270","16147.9",""
"2163881000","2220700","3270","16155.8",""
"2164715000","2220700","3270","16162.5",""
"2165554000","2220700","3269","16168.0",""
"2166388000","2220700","3269","16174.3",""
"2167222000","2220700","3269","16181.0",""
"2168304000","2220700","3269","16188.5",""
"2169197000","2246100","3269","16195.6","0x23D39B7280004808"
"2170032000","2246100","3269","16200.7","0x3D39F2680004870"
"2170865000","2246100","3270","16207.4",""
"2171698000","2246100","3269","16213.3","0x23D39B7280004808"
"2172782000","2246100","3269","16221.2","0x3D39F3080004870"
"2173674000","2246100","3269","16227.9",""
"2174508000","2246100","3269","16233.9",""
"2175342000","2246100","3269","16240.6",""
"2176181000","2190500","3269","16246.1",""
"2177266000","2190500","3269","16254.4",""
"2178158000","2190500","3269","16260.7",""
"2178992000","2190500","3269","16267.0",""
"2179826000","2190500","3269","16273.3",""
"2180660000","2190500","3269","16279.2",""
"2181744000","2190500","3269","16287.5",""
"2182636000","2190500","3269","16293.4",""
"2183470000","2247100","3269","16300.1",""
"2184304000","2247100","3269","16306.1",""
"2185137000","2247100","3269","16312.0",""
"2186227000","2247100","3269","16320.3",""
"2187118000","2247100","3269","16326.6",""
"2187952000","2247100","3269","16333.3",""
"2188786000","2247100","3269","16338.8",""
"2189619000","2247100","3269","16345.1",""
"2190703000","2214400","3268","16353.0",""
"2191595000","2214400","3268","16359.7",""
"2192429000","2214400","3268","16366.0",""
"2193264000","2214400","3269","16371.5",""
"2194098000","2214400","3268","16378.2",""
"2195182000","2214400","3268","16385.3",""
"2196083000","2214400","3269","16392.4",""
"2196916000","2214400","3268","16398.8",""
"2197750000","2222100","3268","16404.7",""
"2198583000","2222100","3268","16411.0",""
"2199666000","2222100","3268","16418.5",""
"2200556000","2222100","3268","16425.6",""
"2201390000","2222100","3268","16431.1",""
"2202224000","2222100","3267","16437.4",""
"2203058000","2222100","3268","16444.1",""
"2204140000","2222100","3268","16451.6",""
"2205033000","2232400","3267","16458.3",""
"2205872000","2232400","3268","16464.2",""
"2206706000","2232400","3268","16470.5",""
"2207539000","2232400","3268","16476.5","0x23D39B7280004808"
"2208624000","2232400","3268","16484.7","0x3D3B18C80004870"
"2209515000","2232400","3269","16492.3",""
"2210350000","2232400","3269","16499.0",""
"2211184000","2232400","3269","16505.7",""
"2212016000","2345800","3268","16512.4",""
"2213101000","2345800","3269","16521.1",""
"2213993000","2345800","3269","16528.6",""
"2214827000","2345800","3269","16535.3",""
"2215665000","2345800","3269","16542.0",""
"2216498000","2345800","3269","16548.7",""
"2217583000","2345800","3269","16558.2",""
"2218475000","2463400","3269","16564.9",""
"2219309000","2463400","3269","16571.2",""
"2220144000","2463400","3269","16577.1",""
"2220978000","2463400","3269","16583.4",""
"2222060000","2463400","3269","16590.9",""
"2222953000","2463400","3269","16598.0",""
"2223787000","2463400","3269","16603.5",""
"2224620000","2463400","3269","16610.2",""
"2225454000","2243900","3270","16616.6",""
"2226544000","2243900","3270","16624.1",""
"2227435000","2243900","3269","16631.2",""
"2228270000","2243900","3270","16636.7",""
"2229103000","2243900","3270","16643.4",""
"2229936000","2243900","3270","16648.9",""
"2231021000","2243900","3270","16657.2",""
"2231913000","2243900","3270","16663.9",""
"2232748000","2212300","3270","16669.8",""
"2233582000","2212300","3270","16676.1",""
"2234414000","2212300","3269","16681.6",""
"2235502000","2212300","3270","16690.3",""
"2236393000","2212300","3270","16696.2",""
"2237228000","2212300","3270","16702.6",""
"2238066000","2212300","3269","16709.3",""
"2238900000","2212300","3270","16714.8",""
"2240042000","2245300","3270","16723.9",""
"2240875000","2245300","3270","16729.0",""
"2241708000","2245300","3270","16735.7",""
"2242542000","2245300","3270","16741.6",""
"2243376000","2245300","3270","16747.9",""
"2244517000","2245300","3270","16756.2","0x23D39B7280004808"
"2245350000","2245300","3270","16762.1","0x3D39F3680004870"
"2246190000","2245300","3270","16768.8",""
"2247024000","2245300","3270","16773.9",""
"2247858000","2202100","3270","16780.7",""
"2248999000","2202100","3270","16788.9",""
"2249833000","2202100","3270","16795.3","0x3D3BD3AC0004870"
"2250667000","2202100","3270","16801.6","0x3D0402E80004870"
"2251501000","2202100","3271","16807.1",""
"2252335000","2202100","3270","16813.8",""
"2253476000","2202100","3270","16821.7",""
"2254310000","2202100","3270","16828.4",""
"2255144000","2231400","3270","16834.3",""
"2255983000","2231400","3270","16840.2","0x3D3BD3280004870"
"2256817000","2231400","3270","16846.9",""
"2257959000","2231400","3270","16854.8",""
"2258793000","2231400","3270","16861.1",""
"2259628000","2231400","3270","16866.7",""
"2260460000","2231400","3270","16873.4",""
"2261295000","2231400","3270","16879.7",""
"2262379000","2213800","3270","16887.2",""
"2263271000","2213800","3270","16894.3","0x23D39B7280004808"
"2264105000","2213800","3270","16899.8","0x3D39F2E80004870"
"2264939000","2213800","3271","16906.1",""
"2265778000","2213800","3270","16912.0",""
"2266918000","2213800","3270","16920.7",""
"2267751000","2213800","3271","16926.6",""
"2268585000","2213800","3270","16932.5",""
"2269420000","2241300","3270","16939.2",""
"2270253000","2241300","3270","16944.8",""
"2271337000","2241300","3270","16953.4",""
"2272229000","2241300","3270","16959.4",""
"2273063000","2241300","3271","16965.7",""
"2273897000","2241300","3270","16972.4",""
"2274731000","2241300","3270","16977.9",""
"2275820000","2241300","3270","16986.6",""
"2276712000","2212900","3270","16992.5",""
"2277545000","2212900","3270","16998.8",""
"2278379000","2212900","3270","17004.7","0x23D39B7280004808"
"2279212000","2212900","3270","17011.0","0x3D39F0A80004870"
"2280300000","2212900","3270","17019.3",""
"2281193000","2212900","3270","17025.6",""
"2282027000","2212900","3270","17031.9",""
"2282860000","2212900","3270","17037.5",""
"2283694000","2243000","3270","17044.2",""
"2284778000","2243000","3270","17051.7",""
"2285676000","2243000","3270","17058.8",""
"2286509000","2243000","3271","17065.5",""
"2287344000","2243000","3271","17072.6",""
"2288178000","2243000","3270","17079.3",""
"2289261000","2243000","3270","17088.0",""
"2290153000","2388400","3271","17095.1",""
"2290988000","2388400","3271","17102.2",""
"2291821000","2388400","3271","17108.9",""
"2292655000","2388400","3271","17115.6","0x3D3BD3AC0004870"
"2293738000","2388400","3270","17124.7","0x3D3AEFA80004870"
"2294631000","2388400","3270","17132.2",""
"2295470000","2388400","3270","17138.5",""
"2296304000","2388400","3270","17144.8","0x23D39B7280004808"
"2297137000","2414800","3270","17150.7","0x3D39F4680004870"
"2298220000","2414800","3271","17159.0",""
"2299112000","2414800","3271","17164.9",""
"2299946000","2414800","3270","17171.6",""
"2300780000","2414800","3270","17177.6",""
"2301614000","2414800","3270","17183.5",""
"2302699000","2414800","3269","17191.8",""
"2303591000","2414800","3269","17198.1",""
"2304425000","2230800","3270","17204.4",""
"2305259000","2230800","3270","17209.9",""
"2306098000","2230800","3269","17216.6",""
"2307183000","2230800","3269","17224.1","0x23D39B7280004808"
"2308075000","2230800","3269","17230.8","0x3D3BD3280004870"
"2308907000","2230800","3269","17237.5",""
"2309740000","2230800","3268","17243.0",""
"2310575000","2230800","3269","17249.8",""
"2311658000","2197800","3269","17256.8",""
"2312550000","2197800","3268","17263.9",""
"2313383000","2197800","3269","17269.9","0x3D39B6E80004808"
"2314217000","2197800","3269","17275.8","0x3D39F2A80004870"
"2315051000","2197800","3269","17282.5",""
"2316199000","2197800","3269","17290.4",""
"2317032000","2197800","3268","17297.1",""
"2317867000","2197800","3268","17302.6",""
"2318700000","2240600","3269","17308.9",""
"2319534000","2240600","3268","17315.2","0x23D39B7280004808"
"2320675000","2240600","3268","17323.5","0x3D39ED880004870"
"2321509000","2240600","3268","17329.8",""
"2322347000","2240600","3268","17335.3",""
"2323182000","2240600","3268","17342.1",""
"2324016000","2240600","3268","17348.0",""
"2325100000","2240600","3268","17356.3",""
"2325997000","2228100","3268","17362.6",""
"2326831000","2228100","3268","17368.5",""
"2327664000","2228100","3268","17375.2",""
"2328497000","2228100","3268","17380.7",""
"2329580000","2228100","3269","17389.0",""
"2330472000","2228100","3268","17394.9",""
"2331305000","2228100","3268","17401.6",""
"2332139000","2228100","3268","17407.9",""
"2332972000","2210600","3269","17413.5",""
"2334114000","2210600","3268","17422.5",""
"2334948000","2210600","3268","17428.0",""
"2335788000","2210600","3268","17434.8",""
"2336621000","2210600","3268","17440.3",""
"2337455000","2210600","3267","17446.6",""
"2338538000","2210600","3268","17454.9",""
"2339429000","2210600","3268","17461.2",""
"2340263000","2246300","3268","17467.5",""
"2341097000","2246300","3268","17473.0",""
"2341930000","2246300","3268","17479.7",""
"2343013000","2246300","3268","17487.2","0x3D39B6E80004808"
"2343906000","2246300","3268","17493.9","0x3D39EF680004870"
"2344739000","2246300","3268","17500.6",""
"2345580000","2246300","3268","17506.2",""
"2346413000","2246300","3268","17512.9",""
"2347496000","2198000","3269","17520.0",""
"2348388000","2198000","3269","17527.1",""
"2349222000","2198000","3269","17533.0","0x23D39B7280004808"
"2350054000","2198000","3268","17539.3","0x3D39EFE80004870"
"2350888000","2198000","3269","17545.6",""
"2351971000","2198000","3268","17553.1",""
"2352864000","2198000","3268","17560.2",""
"2353697000","2198000","3269","17565.7",""
"2354531000","2243100","3269","17572.0",""
"2355365000","2243100","3269","17578.3",""
"2356512000","2243100","3268","17586.6",""
"2357346000","2243100","3269","17592.9",""
"2358180000","2243100","3269","17598.9",""
"2359015000","2243100","3270","17605.2",""
"2359849000","2243100","3269","17611.1",""
"2360933000","2243100","3268","17619.4",""
"2361824000","2229000","3269","17625.7","0x23D39B7280004808"
"2362659000","2229000","3269","17632.0","0x3D3B1AA80004870"
"2363493000","2229000","3269","17638.7","0x3D3B1B480004870"
"2364330000","2229000","3269","17645.8",""
"2365414000","2229000","3269","17654.5",""
"2366311000","2229000","3269","17662.0",""
