Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"8335869000","2227700","3269","62005.0",""
"8337010000","2227700","3269","62014.1",""
"8337844000","2227700","3268","62020.8",""
"8338676000","2227700","3268","62026.7",""
"8339510000","2227700","3268","62032.6",""
"8340349000","2227700","3268","62039.0","0x23D39B7280004808"
"8341490000","2296300","3269","62047.2","0x3D39B2C80004870"
"8342324000","2296300","3269","62053.6",""
"8343157000","2296300","3268","62059.9",""
"8343992000","2296300","3268","62065.8",""
"8344826000","2296300","3269","62071.7",""
"8345910000","2296300","3269","62079.6",""
"8346801000","2296300","3268","62086.3","0x3D39B6E80004878"
"8347635000","2296300","3269","62092.6","0x23D39B7280004808"
"8348469000","2226800","3269","62098.5","0x3D39F3480004870"
"8349302000","2226800","3268","62104.4",""
"8350450000","2226800","3269","62113.1",""
"8351284000","2226800","3269","62119.0",""
"8352118000","2226800","3269","62125.3",""
"8352952000","2226800","3269","62131.7",""
"8353786000","2226800","3270","62137.6",""
"8354870000","2226800","3270","62145.5",""
"8355762000","2262100","3270","62153.0",""
"8356596000","2262100","3270","62159.7",""
"8357430000","2262100","3270","62166.4",""
"8358263000","2262100","3270","62172.3","0x23D39B7280004808"
"8359348000","2262100","3270","62180.2","0x3D39EAC80004870"
"8360244000","2262100","3270","62187.3","0x23D39B7280004808"
"8361078000","2262100","3270","62193.2","0x3D39F2680004870"
"8361911000","2262100","3270","62199.1",""
"8362745000","2259900","3270","62205.0","0x3D39F2080004870"
"8363887000","2259900","3270","62213.7",""
"8364721000","2259900","3270","62219.6",""
"8365554000","2259900","3270","62226.0",""
"8366389000","2259900","3270","62232.3",""
"8367223000","2259900","3271","62238.2",""
"8368307000","2259900","3271","62246.1",""
"8369199000","2259900","3271","62252.4",""
"8370032000","2231000","3270","62258.7",""
"8370872000","2231000","3271","62265.0",""
"8371706000","2231000","3271","62270.9",""
"8372794000","2231000","3270","62278.8",""
"8373684000","2231000","3270","62285.5",""
"8374518000","2231000","3270","62291.4",""
"8375352000","2231000","3270","62298.1",""
"8376186000","2231000","3271","62304.9",""
"8377271000","2296000","3270","62313.5",""
"8378162000","2296000","3270","62320.2",""
"8378996000","2296000","3271","62326.6",""
"8379830000","2296000","3270","62332.5",""
"8380669000","2296000","3270","62338.8",""
"8381753000","2296000","3270","62346.7",""
"8382644000","2296000","3271","62353.0",""
"8383478000","2296000","3271","62359.3",""
"8384313000","2240800","3270","62365.6",""
"8385145000","2240800","3271","62371.5",""
"8386221000","2240800","3270","62379.4",""
"8387120000","2240800","3270","62385.7",""
"8387954000","2240800","3271","62392.0",""
"8388788000","2240800","3271","62398.3",""
"8389622000","2240800","3271","62404.3",""
"8390711000","2240800","3271","62412.6",""
"8391604000","2213300","3271","62418.9",""
"8392438000","2213300","3272","62424.8",""
"8393271000","2213300","3271","62430.7",""
"8394105000","2213300","3271","62437.4",""
"8395248000","2213300","3271","62446.1",""
"8396080000","2213300","3271","62452.8",""
"8396914000","2213300","3271","62459.5","0x3D3BC6C80004970"
"8397747000","2213300","3271","62466.2","0x3D39F2080004870"
"8398582000","2313300","3271","62472.1",""
"8399665000","2313300","3271","62480.0",""
"8400561000","2313300","3271","62486.7",""
"8401395000","2313300","3271","62492.6",""
"8402230000","2313300","3270","62499.4",""
"8403063000","2313300","3270","62505.3",""
"8404148000","2313300","3270","62513.2",""
"8405039000","2313300","3270","62519.5",""
"8405872000","2213300","3271","62525.4",""
"8406706000","2213300","3270","62531.7","0x23D39B7280004808"
"8407540000","2213300","3270","62538.0",""
"8408623000","2213300","3270","62545.9","0x3D39B1C80004870"
"8409515000","2213300","3270","62552.2",""
"8410352000","2213300","3270","62558.5",""
"8411187000","2213300","3270","62564.4",""
"8412020000","2213300","3270","62570.7",""
"8413104000","2231500","3270","62578.6","0x23D39B7280004808"
"8413997000","2231500","3270","62585.3","0x3D39B7480004870"
"8414836000","2231500","3270","62591.7",""
"8415670000","2231500","3271","62598.4",""
"8416504000","2231500","3270","62605.1",""
"8417588000","2231500","3271","62613.8",""
"8418479000","2231500","3271","62620.1",""
"8419313000","2231500","3271","62626.0",""
"8420152000","2307300","3271","62632.3",""
"8420986000","2307300","3270","62638.6",""
"8422069000","2307300","3271","62646.5",""
"8422962000","2307300","3271","62652.8",""
"8423795000","2307300","3270","62658.7",""
"8424630000","2307300","3270","62665.0",""
"8425463000","2307300","3271","62671.4",""
"8426546000","2307300","3270","62679.2",""
"8427437000","2231800","3270","62685.9",""
"8428271000","2231800","3270","62691.9",""
"8429104000","2231800","3270","62697.8",""
"8429939000","2231800","3270","62704.1",""
"8431028000","2231800","3271","62712.0",""
"8431920000","2231800","3271","62718.7",""
"8432754000","2231800","3271","62724.6",""
"8433589000","2231800","3271","62730.9",""
"8434423000","2207100","3271","62736.8",""
"8435507000","2207100","3271","62745.9",""
"8436399000","2207100","3271","62752.6",""
"8437233000","2207100","3271","62759.7",""
"8438068000","2207100","3271","62765.6",""
"8438902000","2207100","3271","62772.0",""
"8439986000","2207100","3271","62779.8",""
"8440884000","2207100","3271","62786.6",""
"8441717000","2311400","3271","62792.5",""
"8442551000","2311400","3271","62798.4",""
"8443385000","2311400","3271","62804.7",""
"8444470000","2311400","3271","62812.6","0x23D39B7280004808"
"8445362000","2311400","3271","62819.3",""
"8446196000","2311400","3271","62825.2","0x3D39F3080004870"
"8447030000","2311400","3271","62831.1",""
"8447863000","2311400","3271","62837.0",""
"8448946000","2215600","3272","62845.3",""
"8449838000","2215600","3272","62851.6",""
"8450678000","2215600","3271","62857.9",""
"8451512000","2215600","3271","62864.3",""
"8452346000","2215600","3272","62870.2",""
"8453429000","2215600","3272","62878.1",""
"8454320000","2215600","3272","62884.4",""
"8455154000","2215600","3272","62891.5",""
"8455989000","2274800","3272","62898.2",""
"8456827000","2274800","3272","62904.9","0x3D3BD36C0004870"
"8457910000","2274800","3272","62913.2","0x23D39B7280004808"
"8458802000","2274800","3272","62919.9","0x3D39ED480004870"
"8459636000","2274800","3272","62925.8",""
"8460476000","2274800","3271","62931.7",""
"8461311000","2274800","3272","62938.0","0x3D39B6E80004808"
"8462394000","2274800","3272","62945.9","0x3D39F2A80004870"
"8463286000","2260900","3272","62952.6",""
"8464119000","2260900","3272","62958.6",""
"8464953000","2260900","3271","62964.5",""
"8465786000","2260900","3272","62970.8",""
"8466928000","2260900","3272","62979.1",""
"8467762000","2260900","3272","62985.0",""
"8468596000","2260900","3272","62991.7","0x23D39B7280004808"
"8469430000","2260900","3272","62997.6","0x3D39F2A80004870"
"8470269000","2208400","3272","63003.5",""
"8471409000","2208400","3272","63011.8",""
"8472242000","2208400","3272","63018.1",""
"8473077000","2208400","3272","63024.0",""
"8473910000","2208400","3272","63030.3",""
"8474744000","2208400","3272","63036.7",""
"8475828000","2208400","3272","63045.3",""
"8476720000","2208400","3272","63052.4",""
"8477554000","2314200","3271","63059.2",""
"8478388000","2314200","3271","63065.1",""
"8479222000","2314200","3271","63071.0",""
"8480311000","2314200","3270","63078.9",""
"8481201000","2314200","3271","63085.6","0x3D39B5A80004870"
"8482034000","2314200","3270","63091.9","0x3D39A4880004870"
"8482866000","2314200","3270","63097.8",""
"8483700000","2314200","3271","63104.1",""
"8484842000","2214100","3271","63112.4",""
"8485676000","2214100","3271","63118.3",""
"8486509000","2214100","3271","63124.6",""
"8487343000","2214100","3270","63131.0",""
"8488178000","2214100","3270","63136.9",""
"8489261000","2214100","3270","63144.8",""
"8490159000","2214100","3270","63151.5",""
"8490992000","2214100","3269","63157.4",""
"8491826000","2225200","3270","63163.7",""
"8492660000","2225200","3270","63170.0",""
"8493743000","2225200","3270","63177.9",""
"8494635000","2225200","3270","63184.6",""
"8495470000","2225200","3270","63191.3",""
"8496304000","2225200","3271","63198.0",""
"8497137000","2225200","3271","63204.7",""
"8498279000","2225200","3271","63213.0",""
"8499117000","2312200","3271","63219.3",""
"8499952000","2312200","3271","63225.6",""
"8500792000","2312200","3271","63231.6",""
"8501625000","2312200","3271","63237.5",""
"8502767000","2312200","3271","63245.8",""
"8503600000","2312200","3271","63252.1",""
"8504434000","2312200","3271","63258.0",""
"8505268000","2312200","3271","63264.7","0x23D39B7280004808"
"8506102000","2225000","3270","63270.6","0x3D39F3680004870"
"8507185000","2225000","3270","63278.5",""
"8508077000","2225000","3270","63284.8",""
"8508911000","2225000","3270","63290.7",""
"8509744000","2225000","3270","63297.0",""
"8510584000","2225000","3270","63303.4",""
"8511725000","2225000","3270","63311.6",""
"8512559000","2225000","3270","63317.5",""
"8513394000","2212900","3270","63323.9",""
"8514228000","2212900","3271","63329.8",""
"8515062000","2212900","3271","63336.5",""
"8516146000","2212900","3271","63345.2",""
"8517036000","2212900","3271","63352.3",""
"8517871000","2212900","3271","63359.0",""
"8518704000","2212900","3271","63365.3",""
"8519539000","2212900","3270","63371.6",""
"8520628000","2363800","3270","63380.3",""
"8521520000","2363800","3270","63387.0",""
"8522355000","2363800","3271","63393.7",""
"8523189000","2363800","3271","63400.0",""
"8524023000","2363800","3270","63405.9",""
"8525164000","2363800","3271","63413.4",""
"8525998000","2363800","3271","63420.1","0x3D3BC6C80004970"
"8526831000","2363800","3271","63426.9","0x3D39F1880004870"
"8527665000","2259600","3271","63432.8",""
"8528499000","2259600","3271","63438.7",""
"8529582000","2259600","3271","63446.6",""
"8530479000","2259600","3271","63453.3",""
"8531313000","2259600","3270","63459.6","0x23D39B7280004808"
"8532146000","2259600","3271","63465.5","0x3D39F1C80004870"
"8532981000","2259600","3271","63471.8",""
"8534065000","2259600","3271","63479.7",""
"8534955000","2213500","3271","63486.0",""
"8535789000","2213500","3271","63492.3",""
"8536624000","2213500","3271","63498.6",""
"8537458000","2213500","3271","63504.6",""
"8538541000","2213500","3271","63512.4",""
"8539433000","2213500","3271","63518.8",""
"8540273000","2213500","3271","63524.7",""
"8541111000","2213500","3271","63531.0","0x23D39B7280004808"
"8541945000","2223300","3271","63537.3","0x3D0401E80004870"
"8543029000","2223300","3270","63545.2","0x23D39B7280004808"
"8543920000","2223300","3270","63551.9","0x3D3B1B480004870"
"8544754000","2223300","3270","63558.6",""
"8545588000","2223300","3270","63565.3",""
"8546422000","2223300","3271","63572.0",""
"8547506000","2223300","3271","63579.9",""
"8548398000","2223300","3271","63586.2",""
"8549231000","2297300","3270","63592.5",""
"8550064000","2297300","3270","63598.9",""
"8550903000","2297300","3271","63604.8",""
"8551988000","2297300","3271","63612.7",""
"8552879000","2297300","3270","63619.4",""
"8553713000","2297300","3270","63625.3",""
"8554546000","2297300","3271","63631.6",""
"8555380000","2297300","3271","63637.9",""
"8556464000","2231300","3271","63645.8",""
"8557356000","2231300","3271","63652.1",""
"8558189000","2231300","3271","63658.0",""
"8559022000","2231300","3270","63664.3",""
"8559856000","2231300","3270","63670.6","0x23D39B7280004808"
"8560945000","2231300","3271","63678.5",""
"8561836000","2231300","3271","63684.8","0x3D39F1080004870"
"8562670000","2231300","3270","63691.2",""
"8563504000","2207300","3270","63697.1",""
"8564338000","2207300","3270","63703.8",""
"8565479000","2207300","3271","63712.9",""
"8566313000","2207300","3270","63719.6",""
"8567145000","2207300","3270","63725.9",""
"8567980000","2207300","3270","63732.2",""
"8568813000","2207300","3270","63738.1",""
"8569896000","2207300","3270","63746.0",""
"8570793000","2296500","3271","63752.3",""
"8571627000","2296500","3270","63758.6",""
"8572461000","2296500","3270","63764.5","0x23D39B7280004808"
"8573295000","2296500","3270","63770.9","0x3D39A6E80004870"
"8574378000","2296500","3270","63778.7",""
"8575269000","2296500","3270","63785.4",""
"8576102000","2296500","3270","63791.4",""
"8576936000","2296500","3270","63797.3",""
"8577770000","2227200","3270","63803.6",""
"8578912000","2227200","3270","63811.9",""
"8579746000","2227200","3271","63818.2","0x3D39B6E80004878"
"8580585000","2227200","3271","63824.1","0x3D39F2080004870"
"8581419000","2227200","3271","63830.0",""
"8582253000","2227200","3271","63835.9",""
"8583399000","2227200","3270","63844.2",""
"8584231000","2227200","3270","63851.3",""
"8585066000","2244800","3271","63857.6",""
"8585901000","2244800","3271","63864.7",""
"8586735000","2244800","3271","63871.1",""
"8587819000","2244800","3271","63878.9",""
"8588709000","2244800","3271","63885.7","0x3D39F3080004870"
"8589543000","2244800","3271","63891.6",""
"8590383000","2244800","3271","63897.5",""
"8591216000","2244800","3270","63904.2",""
"8592301000","2280600","3270","63912.1",""
"8593193000","2280600","3270","63918.4",""
"8594027000","2280600","3271","63924.3",""
"8594860000","2280600","3270","63930.2",""
"8595693000","2280600","3270","63936.5",""
"8596776000","2280600","3270","63944.4",""
"8597668000","2280600","3271","63951.1",""
"8598501000","2280600","3270","63957.5",""
"8599336000","2208700","3270","63963.4",""
"8600175000","2208700","3270","63969.3",""
"8601258000","2208700","3269","63977.2",""
"8602150000","2208700","3269","63983.9",""
"8602983000","2208700","3269","63990.2","0x23D39B7280004808"
"8603817000","2208700","3270","63996.1","0x3D3B18680004870"
"8604652000","2208700","3270","64002.8","0x3D3BD3AC0004870"
"8605736000","2208700","3270","64011.5","0x3D3BD3280004870"
"8606628000","2295500","3270","64018.6",""
"8607462000","2295500","3270","64024.9",""
"8608297000","2295500","3270","64030.8",""
"8609131000","2295500","3271","64037.1",""
"8610221000","2295500","3270","64045.0",""
"8611112000","2295500","3271","64051.7","0x23D39B7280004808"
"8611946000","2295500","3271","64057.7","0x3D39F2680004870"
"8612779000","2295500","3271","64063.6",""
"8613613000","2225000","3270","64069.9",""
"8614697000","2225000","3270","64077.8",""
"8615589000","2225000","3270","64084.5","0x23D39B7280004808"
"8616423000","2225000","3271","64090.4","0x3D39F4480004870"
"8617258000","2225000","3271","64096.7",""
"8618092000","2225000","3271","64102.6",""
"8619175000","2225000","3271","64110.5",""
"8620067000","2225000","3272","64116.8",""
"8620905000","2229400","3271","64123.5",""
"8621740000","2229400","3271","64129.5",""
"8622574000","2229400","3271","64135.8",""
"8623658000","2229400","3271","64143.7",""
"8624554000","2229400","3271","64150.8",""
"8625387000","2229400","3271","64157.5",""
"8626220000","2229400","3271","64164.2",""
"8627053000","2229400","3270","64170.5",""
"8628194000","2296500","3271","64178.8",""
"8629028000","2296500","3271","64185.1",""
"8629862000","2296500","3271","64191.0",""
"8630700000","2296500","3270","64197.3",""
"8631534000","2296500","3270","64203.2",""
"8632618000","2296500","3270","64211.1",""
"8633510000","2296500","3270","64217.8",""
"8634343000","2296500","3270","64224.1",""
"8635177000","2225200","3270","64230.1",""
"8636011000","2225200","3271","64236.0",""
"8637094000","2225200","3270","64243.9",""
"8637984000","2225200","3270","64250.6",""
"8638819000","2225200","3270","64256.5","0x23D39B7280004808"
"8639653000","2225200","3270","64262.8",""
"8640493000","2225200","3270","64269.1","0x3D39F3A80004870"
"8641576000","2225200","3271","64277.0",""
"8642468000","2213500","3270","64283.3",""
"8643302000","2213500","3271","64289.2",""
"8644136000","2213500","3271","64295.9",""
"8644969000","2213500","3271","64302.6",""
"8646053000","2213500","3272","64311.7",""
"8646946000","2213500","3272","64318.4",""
"8647778000","2213500","3271","64324.3",""
"8648612000","2213500","3271","64330.3",""
"8649447000","2312900","3271","64336.6",""
"8650536000","2312900","3272","64344.5",""
"8651428000","2312900","3272","64350.8",""
"8652261000","2312900","3272","64357.1",""
"8653095000","2312900","3271","64363.4",""
"8653929000","2312900","3271","64369.3",""
"8655071000","2312900","3271","64377.6",""
"8655905000","2312900","3271","64383.5",""
"8656738000","2213100","3271","64389.8",""
"8657572000","2213100","3270","64396.1",""
"8658406000","2213100","3271","64402.1",""
"8659490000","2213100","3271","64409.9",""
"8660386000","2213100","3271","64416.7",""
"8661221000","2213100","3270","64422.6",""
"8662055000","2213100","3270","64428.5",""
"8662889000","2213100","3270","64435.2",""
"8663974000","2230300","3271","64443.1",""
"8664866000","2230300","3270","64450.2",""
"8665700000","2230300","3270","64457.3",""
"8666539000","2230300","3270","64463.6",""
"8667373000","2230300","3270","64469.9",""
"8668456000","2230300","3271","64477.8",""
"8669348000","2230300","3271","64484.1",""
"8670188000","2230300","3271","64490.4","0x23D39B7280004808"
"8671021000","2307500","3271","64496.7","0x3D0402E80004870"
"8671856000","2307500","3271","64502.7",""
"8672940000","2307500","3271","64510.6",""
"8673831000","2307500","3271","64516.9",""
"8674664000","2307500","3271","64523.2",""
"8675497000","2307500","3272","64529.1",""
"8676331000","2307500","3271","64535.4",""
"8677413000","2307500","3271","64543.3","0x23D39B7280004808"
"8678304000","2215700","3272","64550.0","0x3D39F2280004870"
"8679139000","2215700","3271","64555.9",""
"8679973000","2215700","3271","64561.8",""
"8680812000","2215700","3271","64568.1",""
"8681895000","2215700","3272","64576.0",""
"8682788000","2215700","3272","64582.7",""
"8683621000","2215700","3272","64589.1",""
"8684455000","2215700","3272","64595.4",""
"8685289000","2276500","3272","64602.5",""
"8686374000","2276500","3271","64611.2",""
"8687265000","2276500","3271","64617.5",""
"8688099000","2276500","3272","64623.4",""
"8688933000","2276500","3271","64629.7",""
"8689766000","2276500","3271","64636.0",""
"8690855000","2276500","3271","64643.9",""
"8691747000","2276500","3271","64650.2",""
"8692581000","2229600","3272","64656.1",""
"8693414000","2229600","3271","64662.4",""
"8694249000","2229600","3271","64668.7",""
"8695332000","2229600","3271","64676.6",""
"8696224000","2229600","3271","64683.3","0x3D39F0480004870"
"8697058000","2229600","3271","64689.3",""
"8697892000","2229600","3271","64695.2",""
"8698726000","2229600","3272","64701.5",""
"8699802000","2234900","3271","64709.4",""
"8700708000","2234900","3272","64716.1",""
"8701543000","2234900","3272","64722.0",""
"8702376000","2234900","3272","64727.9",""
"8703210000","2234900","3271","64734.2",""
"8704293000","2234900","3271","64742.9",""
"8705185000","2234900","3272","64750.0",""
"8706018000","2234900","3272","64756.7",""
"8706852000","2306500","3271","64763.0",""
"8707686000","2306500","3271","64769.4",""
"8708775000","2306500","3271","64777.2",""
"8709667000","2306500","3272","64783.6",""
"8710507000","2306500","3272","64789.5",""
"8711340000","2306500","3271","64795.8",""
"8712175000","2306500","3271","64802.1",""
"8713316000","2306500","3271","64810.4",""
"8714150000","2227700","3271","64816.7",""
"8714984000","2227700","3271","64822.6",""
"8715818000","2227700","3271","64828.5",""
"8716651000","2227700","3271","64834.4",""
"8717793000","2227700","3270","64842.7",""
"8718626000","2227700","3271","64849.0",""
"8719460000","2227700","3271","64855.3",""
"8720299000","2227700","3270","64861.7",""
"8721133000","2208200","3271","64867.6",""
"8722216000","2208200","3270","64875.5",""
"8723108000","2208200","3270","64881.8",""
"8723942000","2208200","3270","64888.5",""
"8724775000","2208200","3270","64895.2",""
"8725609000","2208200","3270","64901.9",""
"8726693000","2208200","3270","64910.6",""
"8727585000","2208200","3270","64916.9",""
"8728419000","2314000","3270","64923.2",""
"8729253000","2314000","3269","64929.1",""
"8730091000","2314000","3270","64935.4","0x23D39B7280004808"
"8731232000","2314000","3270","64943.3","0x3D39EBA80004870"
"8732066000","2314000","3270","64950.0",""
"8732901000","2314000","3270","64955.9",""
"8733735000","2314000","3271","64961.9",""
"8734568000","2314000","3270","64967.8",""
"8735650000","2198400","3270","64975.7",""
"8736542000","2198400","3270","64982.4","0x23D39B7280004808"
"8737376000","2198400","3270","64988.7","0x3D0401E80004870"
"8738210000","2198400","3270","64994.6",""
"8739043000","2198400","3270","65000.9",""
"8740189000","2198400","3271","65009.2",""
"8741023000","2198400","3270","65015.1",""
"8741856000","2198400","3270","65021.4",""
"8742690000","2241500","3271","65027.7",""
"8743524000","2241500","3271","65033.7",""
"8744608000","2241500","3270","65042.3",""
"8745500000","2241500","3270","65049.4",""
"8746335000","2241500","3270","65056.2",""
"8747168000","2241500","3270","65062.1",""
"8748002000","2241500","3270","65068.4",""
"8749086000","2241500","3270","65076.3",""
"8749977000","2297300","3270","65083.0","0x23D39B7280004808"
"8750821000","2297300","3270","65089.3","0x3D39F1880004870"
"8751655000","2297300","3270","65095.2",""
"8752489000","2297300","3271","65101.1",""
"8753572000","2297300","3270","65109.0",""
"8754464000","2297300","3270","65115.7",""
"8755298000","2297300","3270","65122.0",""
"8756132000","2297300","3271","65128.0",""
"8756966000","2223300","3271","65134.3",""
"8758050000","2223300","3270","65142.2",""
"8758942000","2223300","3270","65148.5",""
"8759776000","2223300","3270","65154.4",""
"8760616000","2223300","3271","65161.1",""
"8761451000","2223300","3270","65167.0",""
"8762534000","2223300","3271","65174.9",""
"8763426000","2223300","3271","65181.6",""
"8764260000","2245300","3271","65188.3",""
"8765094000","2245300","3271","65195.0",""
"8765927000","2245300","3272","65201.7",""
"8767069000","2245300","3272","65210.0",""
"8767903000","2245300","3272","65215.9",""
"8768737000","2245300","3272","65222.2",""
"8769570000","2245300","3272","65228.6",""
"8770410000","2245300","3271","65234.5",""
"8771493000","2264600","3271","65242.4",""
"8772384000","2264600","3271","65248.7",""
"8773218000","2264600","3271","65255.0","0x23D39B7280004808"
"8774052000","2264600","3272","65261.3","0x3D39AAC80004870"
"8774886000","2264600","3272","65267.2",""
"8775970000","2264600","3271","65275.1",""
"8776860000","2264600","3271","65281.8",""
"8777693000","2264600","3271","65287.7",""
"8778527000","2226200","3271","65294.0",""
"8779362000","2226200","3272","65300.4",""
"8780450000","2226200","3272","65308.2",""
"8781342000","2226200","3272","65314.5",""
"8782176000","2226200","3271","65320.5",""
"8783009000","2226200","3272","65326.4",""
"8783844000","2226200","3272","65333.5",""
"8784985000","2226200","3272","65342.6",""
"8785818000","2295900","3272","65349.3",""
"8786652000","2295900","3271","65355.6",""
"8787487000","2295900","3271","65361.9",""
"8788320000","2295900","3271","65367.8",""
"8789404000","2295900","3272","65375.7",""
"8790301000","2295900","3271","65382.4",""
"8791136000","2295900","3271","65388.3",""
"8791969000","2295900","3271","65395.0",""
"8792808000","2240400","3271","65401.0",""
"8793892000","2240400","3271","65408.8",""
"8794784000","2240400","3272","65415.2",""
"8795618000","2240400","3271","65421.1",""
"8796452000","2240400","3271","65427.4","0x23D39B7280004808"
"8797285000","2240400","3271","65433.7","0x3D0402E80004870"
"8798370000","2240400","3272","65441.6","0x23D39B7280004808"
"8799262000","2240400","3271","65448.3","0x3D3BD3680004870"
"8800102000","2212500","3271","65454.2",""
"8800935000","2212500","3271","65460.1",""
"8801770000","2212500","3271","65466.4",""
"8802854000","2212500","3271","65474.3",""
"8803745000","2212500","3271","65481.4",""
"8804579000","2212500","3271","65488.1",""
"8805414000","2212500","3271","65494.8",""
"8806247000","2212500","3271","65501.6","0x3D3BD3AC0004870"
"8807332000","2315300","3271","65509.4","0x3D3BD3280004870"
"8808223000","2315300","3271","65515.8",""
"8809057000","2315300","3271","65521.7",""
"8809890000","2315300","3271","65528.0",""
"8810730000","2315300","3271","65534.3",""
"8811813000","2315300","3270","65542.2",""
"8812704000","2315300","3270","65548.5",""
"8813537000","2315300","3270","65554.8",""
"8814371000","2207500","3271","65560.7","0x3D39F4680004870"
"8815206000","2207500","3271","65567.0","0x3D39B3C80004870"
"8816288000","2207500","3271","65574.9",""
"8817181000","2207500","3271","65581.6",""
"8818014000","2207500","3271","65587.6",""
"8818847000","2207500","3271","65593.5",""
"8819681000","2207500","3270","65599.8",""
"8820771000","2207500","3271","65607.7",""
"8821662000","2229800","3271","65614.4","0x23D39B7280004808"
"8822496000","2229800","3271","65620.3","0x3D39F0E80004870"
"8823330000","2229800","3270","65626.6",""
"8824164000","2229800","3270","65633.3",""
"8825307000","2229800","3271","65642.4",""
"8826140000","2229800","3270","65649.1",""
"8826973000","2229800","3270","65655.0",""
"8827807000","2229800","3270","65661.3",""
"8828641000","2312900","3271","65667.6",""
"8829716000","2312900","3270","65675.5",""
"8830621000","2312900","3270","65682.2",""
"8831455000","2312900","3270","65688.2",""
"8832288000","2312900","3270","65694.1",""
"8833122000","2312900","3270","65700.4",""
"8834269000","2312900","3270","65708.7",""
"8835103000","2312900","3271","65715.0",""
"8835937000","2211800","3271","65720.9",""
"8836771000","2211800","3270","65727.2",""
"8837605000","2211800","3270","65733.1",""
"8838689000","2211800","3270","65741.0",""
"8839581000","2211800","3270","65747.7",""
"8840421000","2211800","3271","65754.0","0x23D39B7280004808"
"8841254000","2211800","3271","65760.0","0x3D39F2A80004870"
"8842088000","2211800","3270","65765.9",""
"8843170000","2231300","3270","65774.2",""
"8844061000","2231300","3271","65781.3",""
"8844895000","2231300","3270","65788.0",""
"8845730000","2231300","3270","65794.3",""
"8846563000","2231300","3270","65801.0",""
"8847647000","2231300","3271","65809.3","0x3D3B87EC0004870"
"8848538000","2231300","3270","65816.4","0x3D391D680004870"
"8849372000","2231300","3270","65822.7",""
"8850211000","2377800","3270","65829.4",""
"8851045000","2377800","3270","65835.7",""
"8852128000","2377800","3270","65844.0",""
"8853021000","2377800","3270","65849.9",""
"8853855000","2377800","3270","65855.4",""
"8854688000","2377800","3270","65862.1",""
"8855521000","2377800","3270","65868.9",""
"8856663000","2377800","3270","65877.1",""
"8857496000","2231600","3270","65883.1",""
"8858329000","2231600","3270","65889.4",""
"8859163000","2231600","3270","65895.3",""
"8859998000","2231600","3270","65901.6",""
"8861086000","2231600","3270","65909.5","0x23D39B7280004808"
"8861979000","2231600","3270","65916.2","0x3D39F2680004870"
"8862813000","2231600","3270","65922.1",""
"8863647000","2231600","3270","65928.0",""
"8864481000","2224800","3270","65934.3",""
"8865566000","2224800","3269","65942.2",""
"8866457000","2224800","3269","65948.9",""
"8867292000","2224800","3269","65954.8",""
"8868126000","2224800","3269","65961.2",""
"8868960000","2224800","3269","65967.1",""
"8870043000","2224800","3269","65975.0",""
"8870941000","2224800","3270","65981.3","0x23D39B7280004808"
"8871775000","2228800","3270","65988.0",""
"8872610000","2228800","3270","65993.9","0x3D3B1A680004870"
"8873443000","2228800","3269","66000.6",""
"8874527000","2228800","3270","66009.3",""
"8875418000","2228800","3270","66016.4",""
"8876256000","2228800","3270","66022.3",""
"8877090000","2228800","3270","66028.6",""
"8877924000","2228800","3270","66034.9",""
"8879066000","2279400","3270","66042.8",""
"8879901000","2279400","3270","66049.1",""
"8880740000","2279400","3269","66055.5",""
"8881574000","2279400","3270","66061.4",""
"8882408000","2279400","3270","66067.3",""
"8883483000","2279400","3270","66075.2",""
"8884383000","2279400","3269","66081.9","0x23D39B7280004808"
"8885216000","2279400","3269","66088.2","0x3D39EEA80004870"
"8886050000","2225000","3269","66094.1",""
"8886884000","2225000","3270","66100.0",""
"8887967000","2225000","3269","66107.9",""
"8888859000","2225000","3269","66114.6",""
"8889692000","2225000","3270","66120.9",""
"8890532000","2225000","3270","66126.8",""
"8891366000","2225000","3269","66132.8",""
"8892507000","2225000","3269","66141.4",""
"8893339000","2246900","3269","66148.2",""
"8894174000","2246900","3270","66154.9",""
"8895008000","2246900","3270","66161.6",""
"8895841000","2246900","3270","66167.9","0x23D39B7280004808"
"8896982000","2246900","3270","66175.8","0x3D39B4A80004870"
"8897817000","2246900","3270","66182.5","0x23D39B7280004808"
"8898651000","2246900","3269","66188.4","0x3D39F3480004870"
"8899485000","2246900","3270","66194.3",""
"8900324000","2259400","3270","66200.2",""
"8901407000","2259400","3269","66208.1",""
"8902297000","2259400","3270","66214.8",""
"8903131000","2259400","3270","66221.1",""
"8903966000","2259400","3270","66227.1",""
"8904800000","2259400","3269","66233.0",""
"8905876000","2259400","3270","66240.9",""
"8906776000","2259400","3270","66247.6",""
"8907610000","2231200","3270","66253.9",""
"8908444000","2231200","3270","66259.8",""
"8909277000","2231200","3270","66266.1",""
"8910366000","2231200","3270","66274.0",""
"8911257000","2231200","3270","66280.3",""
"8912091000","2231200","3270","66286.2",""
"8912925000","2231200","3270","66292.9",""
"8913759000","2231200","3270","66299.6",""
"8914900000","2296300","3271","66309.1",""
"8915734000","2296300","3271","66315.4",""
"8916568000","2296300","3271","66321.3",""
"8917401000","2296300","3270","66327.7",""
"8918241000","2296300","3270","66333.6",""
