Time (ns),Current (nA),Voltage (mV),Energy (uJ),DSR
"7502076000","2241300","3269","55754.9",""
"7502910000","2241300","3270","55761.2","0x23D39B7280004808"
"7503995000","2241300","3270","55769.1","0x3D0403480004870"
"7504887000","2247500","3270","55775.4",""
"7505719000","2247500","3269","55781.7",""
"7506559000","2247500","3269","55788.4","0x3D3BD36C0004870"
"7507393000","2247500","3270","55794.3","0x3D39F2A80004870"
"7508535000","2247500","3270","55803.0",""
"7509369000","2247500","3270","55808.9","0x23D39B7280004808"
"7510201000","2247500","3269","55815.2","0x3D3BD2880004870"
"7511036000","2247500","3269","55821.1","0x23D39B7280004808"
"7511870000","2259900","3269","55827.4","0x3D3BD3280004870"
"7512954000","2259900","3270","55835.7",""
"7513845000","2259900","3270","55842.0",""
"7514679000","2259900","3270","55848.4",""
"7515513000","2259900","3270","55854.7",""
"7516347000","2259900","3270","55860.6",""
"7517436000","2259900","3269","55869.3",""
"7518329000","2259900","3269","55875.6",""
"7519162000","2262400","3269","55881.9",""
"7519996000","2262400","3269","55887.8",""
"7520830000","2262400","3269","55894.1",""
"7521915000","2262400","3269","55902.0",""
"7522807000","2262400","3270","55908.7","0x3D3BC6C80004970"
"7523639000","2262400","3269","55915.0","0x3D39F3480004870"
"7524472000","2262400","3269","55921.3","0x23D39B7280004808"
"7525305000","2262400","3270","55927.3","0x3D39F0480004870"
"7526447000","2231600","3269","55935.5",""
"7527285000","2231600","3269","55941.9",""
"7528119000","2231600","3269","55948.6",""
"7528953000","2231600","3269","55954.5",""
"7529792000","2231600","3270","55960.8",""
"7530933000","2231600","3269","55969.5",""
"7531768000","2231600","3269","55975.4",""
"7532602000","2231600","3269","55981.7",""
"7533436000","2275000","3269","55988.0",""
"7534271000","2275000","3270","55994.3",""
"7535355000","2275000","3270","56002.6",""
"7536245000","2275000","3270","56008.9",""
"7537084000","2275000","3270","56015.6",""
"7537918000","2275000","3271","56021.5",""
"7538752000","2275000","3271","56027.9",""
"7539895000","2275000","3271","56036.1","0x23D39B7280004808"
"7540729000","2245900","3271","56042.1","0x3D3B17880004870"
"7541562000","2245900","3271","56048.8",""
"7542396000","2245900","3271","56054.7",""
"7543230000","2245900","3271","56061.0",""
"7544372000","2245900","3271","56069.3",""
"7545205000","2245900","3272","56075.6",""
"7546039000","2245900","3272","56081.5",""
"7546878000","2245900","3272","56088.2",""
"7547713000","2276700","3272","56094.5",""
"7548797000","2276700","3272","56102.4",""
"7549690000","2276700","3272","56108.7",""
"7550524000","2276700","3272","56115.0",""
"7551358000","2276700","3272","56121.0",""
"7552193000","2276700","3272","56127.7",""
"7553275000","2276700","3272","56136.0","0x23D39B7280004808"
"7554167000","2276700","3272","56142.3","0x3D39F1880004870"
"7555000000","2247500","3272","56148.6",""
"7555835000","2247500","3272","56154.5",""
"7556673000","2247500","3272","56160.8","0x3D39B2080004870"
"7557814000","2247500","3272","56169.5",""
"7558648000","2247500","3272","56175.8",""
"7559483000","2247500","3272","56181.7",""
"7560316000","2247500","3272","56188.0",""
"7561151000","2247500","3272","56193.9",""
"7562292000","2229400","3273","56202.2",""
"7563126000","2229400","3272","56208.9",""
"7563959000","2229400","3272","56215.3",""
"7564793000","2229400","3272","56221.6","0x23D39B7280004808"
"7565627000","2229400","3273","56227.5","0x3D39F1680004870"
"7566775000","2229400","3273","56235.8",""
"7567609000","2229400","3272","56242.1",""
"7568443000","2229400","3273","56248.4",""
"7569277000","2276500","3273","56254.7",""
"7570112000","2276500","3272","56261.0",""
"7571258000","2276500","3272","56269.3",""
"7572092000","2276500","3273","56275.6",""
"7572926000","2276500","3273","56281.5",""
"7573759000","2276500","3273","56287.8",""
"7574594000","2276500","3273","56294.2",""
"7575676000","2276500","3273","56302.0",""
"7576574000","2244600","3273","56308.7","0x23D39B7280004808"
"7577408000","2244600","3273","56315.1","0x3D39F2080004870"
"7578242000","2244600","3273","56321.0",""
"7579077000","2244600","3272","56327.3",""
"7580217000","2244600","3273","56336.0",""
"7581051000","2244600","3273","56342.3",""
"7581884000","2244600","3273","56348.2",""
"7582718000","2244600","3273","56354.5",""
"7583552000","2244100","3273","56360.4",""
"7584693000","2244100","3273","56369.5",""
"7585528000","2244100","3273","56375.4",""
"7586361000","2244100","3272","56381.7",""
"7587201000","2244100","3272","56387.7",""
"7588034000","2244100","3272","56394.0",""
"7589118000","2244100","3272","56401.9",""
"7590011000","2244100","3272","56408.6",""
"7590844000","2262400","3272","56414.9",""
"7591678000","2262400","3272","56421.2","0x23D39B7280004808"
"7592512000","2262400","3272","56427.1","0x3D39F1280004870"
"7593653000","2262400","3272","56435.4",""
"7594488000","2262400","3272","56441.7",""
"7595321000","2262400","3272","56448.0",""
"7596154000","2262400","3272","56454.3",""
"7596994000","2262400","3272","56460.6",""
"7598077000","2247900","3272","56468.5",""
"7598967000","2247900","3271","56475.2",""
"7599801000","2247900","3271","56481.1","0x23D39B7280004808"
"7600635000","2247900","3271","56487.5","0x3D3BD2880004870"
"7601467000","2247900","3271","56494.2",""
"7602551000","2247900","3271","56502.1",""
"7603443000","2247900","3271","56508.4",""
"7604277000","2247900","3271","56514.7",""
"7605111000","2243500","3271","56520.6",""
"7605945000","2243500","3271","56526.9",""
"7607035000","2243500","3270","56535.2",""
"7607927000","2243500","3271","56541.9",""
"7608761000","2243500","3271","56547.8",""
"7609594000","2243500","3270","56554.1",""
"7610428000","2243500","3270","56560.0",""
"7611570000","2243500","3270","56568.7",""
"7612404000","2262100","3271","56575.0",""
"7613243000","2262100","3270","56581.4",""
"7614076000","2262100","3270","56587.3",""
"7614910000","2262100","3271","56593.6",""
"7616051000","2262100","3271","56601.9",""
"7616890000","2262100","3271","56608.6",""
"7617724000","2262100","3271","56614.9",""
"7618558000","2262100","3271","56620.8",""
"7619392000","2258200","3270","56627.1",""
"7620476000","2258200","3270","56635.0",""
"7621368000","2258200","3270","56641.3",""
"7622203000","2258200","3270","56647.6",""
"7623036000","2258200","3270","56654.3","0x23D39B7280004808"
"7623871000","2258200","3270","56660.3","0x3D39F2080004870"
"7624955000","2258200","3270","56668.1",""
"7625846000","2258200","3270","56674.9",""
"7626686000","2245300","3269","56681.2",""
"7627520000","2245300","3270","56687.1",""
"7628355000","2245300","3270","56693.8",""
"7629431000","2245300","3270","56701.7","0x3D39B6E80004878"
"7630330000","2245300","3269","56708.4","0x3D39F3480004870"
"7631163000","2245300","3270","56714.3","0x23D39B7280004808"
"7631998000","2245300","3270","56720.6","0x3D3BD2880004870"
"7632832000","2245300","3270","56726.9",""
"7633915000","2265800","3270","56735.2",""
"7634807000","2265800","3270","56741.9",""
"7635641000","2265800","3270","56747.8",""
"7636475000","2265800","3270","56754.2",""
"7637314000","2265800","3270","56760.1",""
"7638398000","2265800","3270","56768.4",""
"7639290000","2265800","3270","56775.1",""
"7640124000","2265800","3270","56781.4",""
"7640958000","2240600","3270","56787.3",""
"7641792000","2240600","3270","56793.6",""
"7642875000","2240600","3270","56801.5",""
"7643766000","2240600","3270","56808.2",""
"7644599000","2240600","3270","56814.9","0x23D39B7280004808"
"7645433000","2240600","3271","56820.8","0x3D39F2080004870"
"7646268000","2240600","3271","56827.1","0x23D39B7280004808"
"7647356000","2240600","3271","56835.0","0x3D39B1C80004870"
"7648249000","2246300","3271","56841.3",""
"7649082000","2246300","3271","56847.6",""
"7649916000","2246300","3271","56854.4",""
"7650750000","2246300","3271","56860.3",""
"7651833000","2246300","3272","56868.2",""
"7652725000","2246300","3272","56874.9",""
"7653559000","2246300","3272","56880.8",""
"7654393000","2246300","3272","56887.1",""
"7655232000","2276900","3272","56893.8",""
"7656316000","2276900","3272","56901.7",""
"7657214000","2276900","3272","56908.0",""
"7658048000","2276900","3273","56914.3",""
"7658882000","2276900","3273","56920.2",""
"7659714000","2276900","3272","56926.5",""
"7660797000","2276900","3272","56935.2",""
"7661689000","2276900","3272","56941.5",""
"7662522000","2230200","3273","56947.5","0x23D39B7280004808"
"7663356000","2230200","3272","56953.8","0x3D3BD3C80004870"
"7664190000","2230200","3273","56959.7","0x23D39B7280004808"
"7665273000","2230200","3273","56968.0","0x3D3BD3680004870"
"7666165000","2230200","3272","56975.1",""
"7667004000","2230200","3272","56981.0",""
"7667839000","2230200","3273","56987.3",""
"7668673000","2230200","3273","56993.2",""
"7669756000","2247500","3273","57001.1",""
"7670647000","2247500","3273","57007.8",""
"7671480000","2247500","3273","57014.5",""
"7672314000","2247500","3273","57020.4",""
"7673148000","2247500","3273","57026.8",""
"7674231000","2247500","3273","57034.6",""
"7675124000","2247500","3274","57041.0",""
"7675957000","2247500","3273","57047.3",""
"7676796000","2275600","3273","57054.0",""
"7677630000","2275600","3273","57059.9",""
"7678713000","2275600","3272","57068.2",""
"7679605000","2275600","3272","57074.5",""
"7680438000","2275600","3273","57080.4",""
"7681272000","2275600","3272","57086.7","0x3D3BD36C0004870"
"7682105000","2275600","3272","57093.4","0x3D39F3680004870"
"7683179000","2275600","3272","57101.3",""
"7684078000","2248900","3272","57108.0",""
"7684912000","2248900","3272","57113.9",""
"7685746000","2248900","3272","57120.3",""
"7686585000","2248900","3273","57126.2",""
"7687668000","2248900","3272","57134.9",""
"7688560000","2248900","3272","57141.2",""
"7689394000","2248900","3272","57147.5",""
"7690228000","2248900","3272","57153.4",""
"7691062000","2242400","3272","57159.7",""
"7692145000","2242400","3272","57167.6",""
"7693036000","2242400","3271","57174.7",""
"7693871000","2242400","3271","57180.6",""
"7694705000","2242400","3271","57186.9",""
"7695539000","2242400","3271","57192.8",""
"7696628000","2242400","3271","57200.7",""
"7697524000","2242400","3271","57207.4",""
"7698358000","2261300","3271","57214.1",""
"7699192000","2261300","3270","57220.5",""
"7700027000","2261300","3270","57226.4",""
"7701111000","2261300","3270","57234.3","0x3D3BD36C0004870"
"7702002000","2261300","3270","57241.0","0x3D3B86480004870"
"7702836000","2261300","3270","57246.9",""
"7703669000","2261300","3270","57253.6",""
"7704503000","2261300","3270","57259.9",""
"7705579000","2251500","3270","57267.8","0x23D39B7280004808"
"7706478000","2251500","3270","57274.1","0x3D39F3A80004870"
"7707318000","2251500","3270","57280.4",""
"7708152000","2251500","3270","57286.3",""
"7708985000","2251500","3269","57293.1",""
"7710069000","2251500","3270","57301.3",""
"7710961000","2251500","3270","57307.6",""
"7711795000","2251500","3270","57314.0","0x23D39B7280004808"
"7712628000","2255900","3269","57320.3","0x3D3BD36C0004870"
"7713461000","2255900","3269","57326.6","0x3D39B7480004870"
"7714545000","2255900","3269","57334.5",""
"7715437000","2255900","3270","57340.8",""
"7716271000","2255900","3270","57347.1",""
"7717110000","2255900","3270","57353.4",""
"7717943000","2255900","3269","57359.7",""
"7719085000","2255900","3269","57368.0",""
"7719918000","2246500","3269","57374.3",""
"7720751000","2246500","3269","57380.2",""
"7721586000","2246500","3269","57386.5",""
"7722419000","2246500","3269","57393.3",""
"7723561000","2246500","3270","57401.5",""
"7724395000","2246500","3270","57407.5",""
"7725228000","2246500","3269","57413.8",""
"7726062000","2246500","3270","57419.7",""
"7726901000","2242400","3270","57426.0",""
"7728043000","2242400","3270","57435.1",""
"7728876000","2242400","3270","57441.0",""
"7729710000","2242400","3270","57447.3",""
"7730544000","2242400","3270","57453.2",""
"7731378000","2242400","3270","57459.5",""
"7732520000","2242400","3271","57467.8",""
"7733353000","2242400","3271","57474.1",""
"7734188000","2264300","3271","57480.4",""
"7735022000","2264300","3272","57486.8",""
"7735857000","2264300","3272","57492.7",""
"7736947000","2264300","3272","57500.6",""
"7737838000","2264300","3272","57507.3",""
"7738672000","2264300","3272","57514.0",""
"7739511000","2264300","3272","57519.9",""
"7740345000","2264300","3272","57526.2",""
"7741428000","2245700","3272","57534.1",""
"7742319000","2245700","3271","57540.4",""
"7743153000","2245700","3272","57546.7",""
"7743986000","2245700","3272","57553.4",""
"7744821000","2245700","3272","57559.3","0x23D39B7280004808"
"7745962000","2245700","3272","57567.6",""
"7746800000","2245700","3272","57573.9","0x3D39F2080004870"
"7747634000","2245700","3272","57579.9",""
"7748468000","2241500","3272","57586.2",""
"7749302000","2241500","3272","57592.9",""
"7750444000","2241500","3272","57601.2",""
"7751277000","2241500","3272","57607.5",""
"7752111000","2241500","3272","57613.4",""
"7752945000","2241500","3272","57619.7","0x23D39B7280004808"
"7753780000","2241500","3272","57625.6","0x3D3B15C80004870"
"7754864000","2241500","3273","57633.9",""
"7755756000","2263700","3273","57640.6",""
"7756596000","2263700","3272","57646.9",""
"7757429000","2263700","3273","57652.8",""
"7758263000","2263700","3273","57659.2",""
"7759339000","2263700","3273","57667.0",""
"7760238000","2263700","3273","57674.1",""
"7761072000","2263700","3273","57680.1",""
"7761906000","2263700","3272","57686.4",""
"7762741000","2242000","3273","57692.3",""
"7763883000","2242000","3273","57700.6",""
"7764716000","2242000","3274","57706.9",""
"7765550000","2242000","3273","57713.6",""
"7766384000","2242000","3273","57719.9","0x23D39B7280004808"
"7767223000","2242000","3273","57725.8","0x3D3BD3E80004870"
"7768306000","2242000","3273","57733.7",""
"7769197000","2242000","3273","57740.4",""
"7770031000","2246500","3273","57746.3",""
"7770866000","2246500","3272","57753.0",""
"7771700000","2246500","3272","57759.4","0x3D39F3A80004870"
"7772841000","2246500","3272","57767.6","0x23D39B7280004808"
"7773675000","2246500","3272","57773.6","0x3D3BD3C80004870"
"7774510000","2246500","3272","57779.9",""
"7775344000","2246500","3272","57785.8",""
"7776178000","2246500","3272","57792.5",""
"7777324000","2262300","3272","57800.8",""
"7778157000","2262300","3272","57807.1",""
"7778991000","2262300","3272","57813.0",""
"7779824000","2262300","3272","57819.3",""
"7780658000","2262300","3272","57825.2",""
"7781747000","2262300","3272","57833.9",""
"7782639000","2262300","3272","57840.2",""
"7783472000","2262300","3272","57846.5",""
"7784307000","2242600","3272","57852.5","0x23D39B7280004808"
"7785141000","2242600","3272","57858.8","0x3D39F0480004870"
"7786282000","2242600","3272","57867.1",""
"7787122000","2242600","3271","57873.8",""
"7787956000","2242600","3271","57880.1",""
"7788789000","2242600","3271","57886.0",""
"7789623000","2242600","3271","57892.3",""
"7790707000","2242600","3272","57900.2","0x23D39B7280004808"
"7791599000","2245900","3272","57906.5","0x3D3B19080004870"
"7792434000","2245900","3272","57913.2",""
"7793268000","2245900","3273","57919.1",""
"7794101000","2245900","3273","57925.4",""
"7795186000","2245900","3273","57933.3",""
"7796077000","2245900","3273","57940.0",""
"7796917000","2245900","3273","57946.0",""
"7797751000","2245900","3273","57952.7",""
"7798585000","2276000","3273","57959.0",""
"7799728000","2276000","3273","57967.3",""
"7800561000","2276000","3273","57973.2","0x3D3BD3AC0004870"
"7801395000","2276000","3273","57979.5","0x3D39F2280004870"
"7802229000","2276000","3273","57985.4",""
"7803063000","2276000","3273","57992.1",""
"7804146000","2276000","3273","58000.0","0x23D39B7280004808"
"7805038000","2276000","3273","58006.7","0x3D3BD2C80004870"
"7805872000","2231000","3272","58012.6","0x23D39B7280004808"
"7806712000","2231000","3273","58018.9","0x3D3BD2A80004870"
"7807546000","2231000","3273","58024.9",""
"7808630000","2231000","3273","58033.5",""
"7809521000","2231000","3272","58039.9",""
"7810356000","2231000","3273","58046.2",""
"7811190000","2231000","3273","58052.5","0x3D39B6E80004808"
"7812024000","2231000","3273","58058.4","0x3D39EFA80004870"
"7813165000","2245700","3273","58066.7",""
"7813999000","2245700","3273","58073.4",""
"7814833000","2245700","3273","58079.7",""
"7815668000","2245700","3274","58085.6",""
"7816501000","2245700","3274","58091.9",""
"7817591000","2245700","3274","58099.8",""
"7818483000","2245700","3274","58106.1",""
"7819317000","2245700","3274","58112.8",""
"7820151000","2276300","3274","58119.2",""
"7820985000","2276300","3274","58125.1",""
"7822069000","2276300","3274","58133.0",""
"7822964000","2276300","3274","58139.7",""
"7823798000","2276300","3274","58145.6",""
"7824632000","2276300","3273","58152.3",""
"7825466000","2276300","3273","58158.6",""
"7826613000","2276300","3273","58166.9",""
"7827447000","2244600","3273","58173.2",""
"7828282000","2244600","3274","58179.1",""
"7829116000","2244600","3274","58185.4","0x23D39B7280004808"
"7829950000","2244600","3274","58191.7","0x3D3BD2880004870"
"7831034000","2244600","3274","58199.6",""
"7831924000","2244600","3274","58206.3",""
"7832758000","2244600","3274","58212.6",""
"7833591000","2244600","3274","58218.6",""
"7834425000","2244500","3274","58224.9",""
"7835566000","2244500","3274","58233.6",""
"7836400000","2244500","3274","58239.9",""
"7837239000","2244500","3274","58245.8",""
"7838073000","2244500","3273","58252.1",""
"7838907000","2244500","3273","58258.0",""
"7840048000","2244500","3273","58266.3",""
"7840882000","2244500","3273","58273.0",""
"7841716000","2262800","3273","58279.3",""
"7842549000","2262800","3273","58285.6",""
"7843383000","2262800","3273","58291.5",""
"7844524000","2262800","3272","58299.8",""
"7845358000","2262800","3273","58306.1","0x23D39B7280004808"
"7846192000","2262800","3272","58312.5","0x3D3BD3280004870"
"7847032000","2262800","3272","58318.8",""
"7847865000","2262800","3272","58325.1",""
"7849006000","2246500","3272","58333.4",""
"7849840000","2246500","3273","58339.3",""
"7850674000","2246500","3272","58345.6",""
"7851508000","2246500","3272","58351.9",""
"7852342000","2246500","3272","58358.2",""
"7853484000","2246500","3272","58366.5",""
"7854316000","2246500","3272","58372.8",""
"7855149000","2246500","3272","58378.7",""
"7855982000","2244900","3271","58385.0",""
"7856821000","2244900","3271","58391.4",""
"7857963000","2244900","3271","58400.0",""
"7858796000","2244900","3271","58406.4","0x23D39B7280004808"
"7859630000","2244900","3271","58412.3","0x3D39F4680004870"
"7860464000","2244900","3271","58418.6","0x23D39B7280004808"
"7861297000","2244900","3271","58424.5","0x3D39F2680004870"
"7862381000","2244900","3270","58432.8",""
"7863273000","2262800","3270","58439.5",""
"7864107000","2262800","3270","58445.8",""
"7864945000","2262800","3270","58451.7",""
"7865778000","2262800","3270","58458.0",""
"7866869000","2262800","3270","58465.9",""
"7867760000","2262800","3270","58472.6",""
"7868593000","2262800","3270","58479.3",""
"7869428000","2262800","3270","58485.3",""
"7870261000","2240800","3271","58491.2",""
"7871403000","2240800","3270","58499.9",""
"7872237000","2240800","3270","58505.8",""
"7873071000","2240800","3270","58512.1",""
"7873905000","2240800","3269","58518.8",""
"7874740000","2240800","3269","58524.7",""
"7875881000","2240800","3269","58533.0",""
"7876719000","2240800","3269","58539.3",""
"7877554000","2262300","3270","58545.6",""
"7878388000","2262300","3270","58551.5",""
"7879222000","2262300","3270","58558.2","0x23D39B7280004800"
"7880306000","2262300","3269","58566.1","0x3D0403680004870"
"7881198000","2262300","3269","58572.8",""
"7882031000","2262300","3269","58578.8",""
"7882866000","2262300","3270","58585.1",""
"7883700000","2262300","3270","58591.4",""
"7884842000","2263900","3270","58600.1",""
"7885676000","2263900","3270","58606.8",""
"7886510000","2263900","3270","58612.7",""
"7887350000","2263900","3270","58619.0",""
"7888184000","2263900","3270","58624.9",""
"7889324000","2263900","3269","58633.6",""
"7890158000","2263900","3269","58639.5","0x3D39F0E80004870"
"7890992000","2263900","3269","58645.4","0x23D39B7280004808"
"7891826000","2259400","3269","58652.1","0x3D3AEEE80004870"
"7892660000","2259400","3269","58658.4",""
"7893744000","2259400","3269","58666.3",""
"7894636000","2259400","3269","58672.6",""
"7895469000","2259400","3269","58679.0",""
"7896303000","2259400","3269","58685.3",""
"7897143000","2259400","3269","58691.6",""
"7898226000","2259400","3270","58699.9",""
"7899118000","2245900","3270","58706.2",""
"7899952000","2245900","3270","58712.5",""
"7900786000","2245900","3270","58718.4",""
"7901621000","2245900","3270","58724.7",""
"7902761000","2245900","3270","58733.4",""
"7903595000","2245900","3271","58739.7",""
"7904429000","2245900","3271","58745.6","0x23D39B7280004808"
"7905262000","2245900","3270","58751.9","0x3D39F2280004870"
"7906096000","2244300","3270","58757.9","0x23D39B7280004808"
"7907248000","2244300","3271","58766.1","0x3D39EAC80004870"
"7908082000","2244300","3270","58772.9",""
"7908917000","2244300","3270","58779.2",""
"7909751000","2244300","3270","58785.1",""
"7910584000","2244300","3271","58791.4",""
"7911725000","2244300","3271","58799.7",""
"7912559000","2244300","3271","58806.0",""
"7913394000","2260900","3271","58812.3",""
"7914227000","2260900","3271","58818.6",""
"7915061000","2260900","3271","58824.5",""
"7916202000","2260900","3271","58832.8",""
"7917040000","2260900","3271","58839.1",""
"7917874000","2260900","3271","58845.4",""
"7918709000","2260900","3272","58851.8",""
"7919543000","2260900","3272","58858.1",""
"7920619000","2250100","3272","58866.0",""
"7921518000","2250100","3272","58872.3",""
"7922352000","2250100","3272","58878.6",""
"7923186000","2250100","3272","58884.5",""
"7924020000","2250100","3271","58890.8",""
"7925163000","2250100","3272","58899.5",""
"7925996000","2250100","3272","58905.8","0x23D39B7280004808"
"7926834000","2250100","3271","58911.7","0x3D39F2280004870"
"7927668000","2238600","3272","58918.0",""
"7928501000","2238600","3271","58923.9",""
"7929644000","2238600","3271","58932.6",""
"7930478000","2238600","3272","58938.9",""
"7931312000","2238600","3271","58945.3",""
"7932146000","2238600","3271","58951.2",""
"7932980000","2238600","3271","58957.5",""
"7934121000","2238600","3271","58966.2","0x23D39B7280004808"
"7934955000","2264100","3271","58972.5","0x3D3AEFA80004870"
"7935789000","2264100","3271","58978.8",""
"7936629000","2264100","3271","58984.7",""
"7937461000","2264100","3271","58991.0",""
"7938602000","2264100","3270","58999.3",""
"7939436000","2264100","3270","59005.6",""
"7940270000","2264100","3271","59011.9",""
"7941103000","2264100","3271","59018.2",""
"7941938000","2259900","3271","59024.6",""
"7943022000","2259900","3271","59032.4",""
"7943914000","2259900","3271","59038.7",""
"7944748000","2259900","3271","59045.1",""
"7945582000","2259900","3271","59051.4",""
"7946416000","2259900","3271","59058.1",""
"7947564000","2259900","3271","59066.4",""
"7948398000","2259900","3271","59072.3",""
"7949236000","2244200","3271","59078.6",""
"7950070000","2244200","3272","59084.5",""
"7950905000","2244200","3272","59090.8","0x3D3BD3AC0004870"
"7952046000","2244200","3271","59099.5","0x3D39F3A80004870"
"7952880000","2244200","3272","59105.8",""
"7953714000","2244200","3272","59111.7",""
"7954548000","2244200","3271","59118.0",""
"7955383000","2244200","3271","59124.0",""
"7956523000","2247500","3271","59132.6",""
"7957363000","2247500","3271","59139.4",""
"7958197000","2247500","3271","59145.3",""
"7959031000","2247500","3271","59151.6",""
"7959865000","2247500","3271","59157.5",""
"7961006000","2247500","3271","59165.8",""
"7961838000","2247500","3271","59172.1",""
"7962671000","2247500","3271","59178.8",""
"7963505000","2260300","3271","59184.7",""
"7964338000","2260300","3271","59191.0",""
"7965422000","2260300","3271","59198.9","0x3D39B6E80004878"
"7966314000","2260300","3271","59205.2","0x3D39F2A80004870"
"7967153000","2260300","3272","59211.5",""
"7967988000","2260300","3272","59218.3",""
"7968821000","2260300","3272","59224.2",""
"7969963000","2260300","3271","59232.5",""
"7970797000","2245900","3272","59238.8",""
"7971631000","2245900","3272","59244.7",""
"7972466000","2245900","3272","59251.0",""
"7973300000","2245900","3272","59257.7",""
"7974375000","2245900","3272","59265.2",""
"7975275000","2245900","3271","59271.9",""
"7976108000","2245900","3272","59278.2",""
"7976948000","2245900","3272","59284.1",""
"7977781000","2242200","3272","59290.4",""
"7978923000","2242200","3272","59299.5",""
"7979758000","2242200","3272","59305.4",""
"7980591000","2242200","3272","59311.8",""
"7981425000","2242200","3272","59317.7",""
"7982260000","2242200","3272","59324.0",""
"7983401000","2242200","3272","59332.3",""
"7984235000","2242200","3272","59339.0",""
"7985069000","2263900","3272","59344.9",""
"7985902000","2263900","3272","59351.2",""
"7986740000","2263900","3272","59357.1",""
"7987882000","2263900","3272","59365.8",""
"7988716000","2263900","3272","59372.1",""
"7989549000","2263900","3272","59378.4",""
"7990383000","2263900","3271","59384.3",""
"7991222000","2263900","3271","59390.7",""
"7992306000","2246500","3271","59398.5",""
"7993198000","2246500","3271","59404.9",""
"7994032000","2246500","3271","59411.6",""
"7994866000","2246500","3271","59417.9",""
"7995700000","2246500","3270","59424.2",""
"7996789000","2246500","3271","59432.1","0x23D39B7280004808"
"7997680000","2246500","3271","59438.4","0x3D39F2680004870"
"7998514000","2246500","3271","59444.7","0x3D39EB680004870"
"7999349000","2257500","3271","59451.0",""
"8000183000","2257500","3271","59457.3",""
"8001324000","2257500","3271","59465.6",""
"8002158000","2257500","3271","59471.9",""
"8002993000","2257500","3271","59477.8",""
"8003827000","2257500","3270","59484.2",""
"8004661000","2257500","3270","59490.5",""
"8005803000","2257500","3270","59499.1",""
"8006642000","2245900","3270","59505.1",""
"8007475000","2245900","3270","59511.4",""
"8008309000","2245900","3270","59517.3",""
"8009143000","2245900","3270","59523.6",""
"8010282000","2245900","3270","59532.3",""
"8011116000","2245900","3270","59538.6",""
"8011950000","2245900","3270","59544.9",""
"8012785000","2245900","3270","59550.8",""
"8013619000","2261700","3269","59557.1",""
"8014760000","2261700","3269","59565.4",""
"8015594000","2261700","3269","59571.3",""
"8016428000","2261700","3269","59578.0",""
"8017268000","2261700","3269","59584.4",""
"8018101000","2261700","3270","59590.3",""
"8019243000","2261700","3270","59598.6",""
"8020075000","2261700","3270","59604.9",""
"8020909000","2230000","3270","59610.8",""
"8021744000","2230000","3270","59617.5",""
"8022578000","2230000","3270","59623.8",""
"8023719000","2230000","3270","59632.1",""
"8024552000","2230000","3270","59638.0",""
"8025385000","2230000","3270","59644.3",""
"8026220000","2230000","3270","59650.2",""
"8027059000","2230000","3270","59656.9",""
"8028142000","2281000","3270","59665.2",""
"8029035000","2281000","3270","59671.5",""
"8029868000","2281000","3270","59677.5",""
"8030701000","2281000","3270","59683.8",""
"8031534000","2281000","3270","59689.7",""
"8032622000","2281000","3270","59698.4",""
"8033514000","2281000","3270","59705.1",""
"8034347000","2281000","3270","59711.0",""
"8035180000","2242100","3270","59717.3",""
"8036015000","2242100","3270","59723.2",""
"8037104000","2242100","3270","59731.1",""
"8037996000","2242100","3270","59738.2",""
"8038830000","2242100","3270","59744.5","0x23D39B7280004808"
"8039663000","2242100","3270","59750.4","0x3D39F1880004870"
"8040498000","2242100","3270","59756.8","0x23D39B7280004808"
"8041580000","2242100","3270","59764.6","0x3D0403480004870"
"8042473000","2229200","3270","59771.0",""
"8043308000","2229200","3270","59777.7",""
"8044142000","2229200","3271","59784.0",""
"8044976000","2229200","3270","59789.9",""
"8046060000","2229200","3271","59797.8",""
"8046956000","2229200","3271","59804.5","0x23D39B7280004800"
"8047790000","2229200","3271","59810.4","0x3D3B17480004870"
"8048624000","2229200","3271","59817.1",""
"8049457000","2276900","3271","59823.4",""
"8050540000","2276900","3271","59831.3",""
"8051433000","2276900","3271","59837.6",""
"8052265000","2276900","3271","59843.9",""
"8053100000","2276900","3270","59849.9",""
"8053933000","2276900","3271","59856.6",""
"8055018000","2276900","3271","59864.9",""
"8055910000","2276900","3271","59871.2",""
"8056749000","2245900","3271","59877.5",""
"8057582000","2245900","3270","59883.4",""
"8058416000","2245900","3271","59889.7",""
"8059557000","2245900","3271","59898.4",""
"8060392000","2245900","3271","59905.1",""
"8061227000","2245900","3271","59911.0",""
"8062061000","2245900","3271","59917.3",""
"8062895000","2245900","3270","59923.6",""
"8064036000","2264100","3271","59931.9",""
"8064870000","2264100","3271","59937.8",""
"8065705000","2264100","3271","59944.1",""
"8066544000","2264100","3271","59950.5",""
"8067378000","2264100","3271","59956.8",""
"8068519000","2264100","3270","59965.1",""
"8069353000","2264100","3271","59971.4",""
"8070187000","2264100","3271","59977.3",""
"8071020000","2242200","3270","59983.6",""
"8071853000","2242200","3271","59989.5",""
"8072994000","2242200","3271","59998.6",""
"8073828000","2242200","3271","60004.5",""
"8074667000","2242200","3270","60010.8",""
"8075500000","2242200","3271","60016.7",""
"8076334000","2242200","3271","60023.1",""
"8077482000","2242200","3271","60031.7",""
"8078315000","2261700","3271","60038.0",""
